学科,がっか
学級,がっきゅう
担ぐ,かつぐ
括弧,かっこ
活字,かつじ
活力,かつりょく
仮名,かな
仮名遣い,かなづかい
加熱,かねつ
兼ねる,かねる
カバー,カバー
過半数,かはんすう
釜,かま
ガム,ガム
貨物,かもつ
カラー,カラー
かるた,かるた
枯れる,かれる
可愛がる,かわいがる
為替,かわせ
瓦,かわら
～刊,～かん
～間,～かん
～巻,～かん
～館,～かん
～感,～かん
換気,かんき
鑑賞,かんしょう
官庁,かんちょう
勘違い,かんちがい
乾電池,かんでんち
看病,かんびょう
漢和,かんわ
～期,～き
～器,～き
～機,～き
気圧,きあつ
着替え,きがえ
機関車,きかんしゃ
飢饉,ききん
器具,きぐ
記号,きごう
刻む,きざむ
儀式,ぎしき
着せる,きせる
基礎,きそ
基地,きち
基盤,きばん
～気味,～ぎみ
客席,きゃくせき
キャンパス,キャンパス
休講,きゅうこう
休養,きゅうよう
清い,きよい
境界,きょうかい
教養,きょうよう
行列,ぎょうれつ
漁業,ぎょぎょう
曲線,きょくせん
規律,きりつ
斬る,きる
～きる,～きる
～切れ,～きれ
気を付ける,きをつける
区域,くいき
空～,くう～
空中,くうちゅう
釘,くぎ
区切る,くぎる
櫛,くし
苦心,くしん
屑,くず
崩す,くずす
薬指,くすりゆび
砕く,くだく
くたびれる,くたびれる
くだらない,くだらない
～口,～くち
くっつける,くっつける
くどい,くどい
句読点,くとうてん
配る,くばる
工夫,くふう
区分,くぶん
組合せ,くみあわせ
組み立てる,くみたてる
悔やむ,くやむ
くるむ,くるむ
くれぐれも,くれぐれも
～家,～け
～形,～けい
～系,～けい
稽古,けいこ
敬語,けいご
毛糸,けいと
経度,けいど
競馬,けいば
警備,けいび
形容詞,けいようし
外科,げか
毛皮,けがわ
下車,げしゃ
下水,げすい
削る,けずる
桁,けた
下駄,げた
月給,げっきゅう
気配,けはい
下品,げひん
煙い,けむい
～圏,～けん
現～,げん～
原始,げんし
研修,けんしゅう
厳重,げんじゅう
県庁,けんちょう
限度,げんど
現に,げんに
原理,げんり
原料,げんりょう
小～,こ～
高～,こう～
～校,～こう
～港,～こう
～号,～ごう
高級,こうきゅう
公共,こうきょう
交差,こうさ
講師,こうし
工事,こうじ
公衆,こうしゅう
耕地,こうち
高度,こうど
公表,こうひょう
公務,こうむ
合理,ごうり
交流,こうりゅう
合流,ごうりゅう
効力,こうりょく
コース,コース
焦がす,こがす
～国,～こく
焦げる,こげる
心得る,こころえる
腰掛ける,こしかける
こしらえる,こしらえる
擦る,こする
個体,こたい
こちらこそ,こちらこそ
コック,コック
古典,こてん
～毎,～ごと
言付ける,ことづける
ゴム,ゴム
御免,ごめん
小指,こゆび
娯楽,ごらく
御覧,ごらん
紺,こん
今～,こん～
コンクール,コンクール
コンセント,コンセント
こんばんは,こんばんは
再～,さい～
最～,さい～
逆さ,さかさ
捜す,さがす
遡る,さかのぼる
酒場,さかば
探る,さぐる
匙,さじ
座敷,ざしき
差し支え,さしつかえ
刺身,さしみ
流石,さすが
錆,さび
錆びる,さびる
妨げる,さまたげる
さようなら,さようなら
騒がしい,さわがしい
～山,～さん
～産,～さん
産地,さんち
～史,～し
～紙,～し
～寺,～じ
明明後日,しあさって
シーツ,シーツ
寺院,じいん
自衛,じえい
塩辛い,しおからい
司会,しかい
～時間目,～じかんめ
時間割,じかんわり
敷地,しきち
敷く,しく
茂る,しげる
持参,じさん
姿勢,しせい
時速,じそく
子孫,しそん
死体,したい
自宅,じたく
自治,じち
室～,しつ～
～室,～しつ
～日,～じつ
湿気,しっき
実習,じっしゅう
しっぽ,しっぽ
指定,してい
私鉄,してつ
縛る,しばる
地盤,じばん
紙幣,しへい
しぼむ,しぼむ
絞る,しぼる
縞,しま
氏名,しめい
地面,じめん
～車,～しゃ
～者,～しゃ
～社,～しゃ
弱点,じゃくてん
車庫,しゃこ
車掌,しゃしょう
しゃっくり,しゃっくり
シャッター,シャッター
洒落,しゃれ
じゃんけん,じゃんけん
～手,～しゅ
～酒,～しゅ
集会,しゅうかい
集金,しゅうきん
集合,しゅうごう
修繕,しゅうぜん
終点,しゅうてん
重点,じゅうてん
リズム,リズム
リボン,リボン
流域,りゅういき
両側,りょうがわ
臨時,りんじ
煉瓦,れんが
レンズ,レンズ
ロビー,ロビー
～論,～ろん
和～,わ～
～羽,～わ
和英,わえい
我～,わが～
詫びる,わびる
和服,わふく
割合に,わりあいに
割と,わりと
ワンピース,ワンピース
扇ぐ,あおぐ
青白い,あおじろい
アクセント,アクセント
あくび,あくび
憧れる,あこがれる
朝寝坊,あさねぼう
圧縮,あっしゅく
宛名,あてな
当てはまる,あてはまる
当てはめる,あてはめる
あぶる,あぶる
雨戸,あまど
甘やかす,あまやかす
余る,あまる
編む,あむ
荒い,あらい
粗い,あらい
改めて,あらためて
改める,あらためる
有難い,ありがたい
荒れる,あれる
安易,あんい
～位,～い
言い付ける,いいつける
意義,いぎ
幾～,いく～
育児,いくじ
以後,いご
以降,いこう
勇ましい,いさましい
一段と,いちだんと
一流,いちりゅう
移転,いてん
井戸,いど
緯度,いど
威張る,いばる
煎る,いる
炒る,いる
インキ,インキ
引力,いんりょく
ウール,ウール
植木,うえき
飢える,うえる
浮ぶ,うかぶ
浮く,うく
薄暗い,うすぐらい
打合せ,うちあわせ
うどん,うどん
裏返す,うらがえす
恨み,うらみ
恨む,うらむ
売り切れる,うりきれる
上～,うわ～
運河,うんが
うんと,うんと
英和,えいわ
ええと,ええと
エチケット,エチケット
絵の具,えのぐ
偉い,えらい
～園,～えん
円周,えんしゅう
延長,えんちょう
御～,おん～
追いかける,おいかける
オイル,オイル
電波,でんぱ
テンポ,テンポ
電流,でんりゅう
電力,でんりょく
問い合わせ,といあわせ
～頭,～とう
～等,～とう
～島,～とう
銅,どう
同～,どう～
～道,～どう
峠,とうげ
動作,どうさ
登場,とうじょう
どうせ,どうせ
灯油,とうゆ
童話,どうわ
溶かす,とかす
尖る,とがる
特色,とくしょく
退ける,どける
都心,としん
戸棚,とだな
どっと,どっと
怒鳴る,どなる
殿,どの
留まる,とまる
取り入れる,とりいれる
採る,とる
捕る,とる
～内,～ない
内科,ないか
長～,なが～
仲直り,なかなおり
慰める,なぐさめる
為す,なす
懐かしい,なつかしい
撫でる,なでる
斜め,ななめ
並木,なみき
倣う,ならう
南極,なんきょく
なんとなく,なんとなく
匂う,におう
逃がす,にがす
憎い,にくい
憎む,にくむ
憎らしい,にくらしい
濁る,にごる
虹,にじ
日時,にちじ
日課,にっか
鈍い,にぶい
入社,にゅうしゃ
女房,にょうぼう
睨む,にらむ
俄,にわか
縫う,ぬう
ねじ,ねじ
捩る,ねじる
ネックレス,ネックレス
寝間着,ねまき
寝巻,ねまき
狙い,ねらい
狙う,ねらう
～年生,～ねんせい
年度,ねんど
濃度,のうど
上り,のぼり
糊,のり
鈍い,のろい
呑気,のんき
俳句,はいく
這う,はう
剥す,はがす
ばからしい,ばからしい
秤,はかり
吐き気,はきけ
～泊,～はく
バケツ,バケツ
挟む,はさむ
梯子,はしご
斜,はす
肌着,はだぎ
鉢,はち
～発,～はつ
×,ばつ
発揮,はっき
バック,バック
話合い,はなしあい
花火,はなび
ばね,ばね
跳ねる,はねる
破片,はへん
はめる,はめる
払い込む,はらいこむ
反～,はん～
判子,はんこ
判事,はんじ
番地,ばんち
パンツ,パンツ
バンド,バンド
非～,ひ～
～費,～ひ
比較的,ひかくてき
日陰,ひかげ
引受る,ひきうける
引き返す,ひきかえす
引き止める,ひきとめる
陽射,ひざし
肘,ひじ
ぴたり,ぴたり
引っ掛かる,ひっかかる
筆記,ひっき
一～,ひと～
一通り,ひととおり
人通り,ひとどおり
瞳,ひとみ
一休み,ひとやすみ
独り言,ひとりごと
ひとりでに,ひとりでに
皮肉,ひにく
日日,ひにち
捻る,ひねる
日の出,ひので
響き,ひびき
響く,ひびく
皮膚,ひふ
美容,びよう
標識,ひょうしき
標本,ひょうほん
評論,ひょうろん
昼寝,ひるね
広さ,ひろさ
広場,ひろば
ピンク,ピンク
～部,～ぶ
ファスナー,ファスナー
～風,～ふう
不運,ふうん
付近,ふきん
副～,ふく～
副詞,ふくし
膨らます,ふくらます
不潔,ふけつ
更ける,ふける
符号,ふごう
夫妻,ふさい
塞ぐ,ふさぐ
無沙汰,ぶさた
武士,ぶし
部首,ぶしゅ
襖,ふすま
附属,ふぞく
蓋,ふた
部品,ぶひん
吹雪,ふぶき
父母,ふぼ
麓,ふもと
フライパン,フライパン
ぶらさげる,ぶらさげる
ブラシ,ブラシ
～振り,～ぶり
フリー,フリー
古～,ふる～
プログラム,プログラム
噴火,ふんか
分布,ぶんぷ
文房具,ぶんぼうぐ
文脈,ぶんみゃく
分量,ぶんりょう
平気,へいき
平野,へいや
凹む,へこむ
へそ,へそ
～遍,～へん
～弁,～べん
編集,へんしゅう
ペンチ,ペンチ
～歩,～ほ
～ぽい,～ぽい
防～,ぼう～
箒,ほうき
防止,ぼうし
包丁,ほうちょう
坊や,ぼうや
放る,ほうる
牧場,ぼくじょう
保健,ほけん
干す,ほす
北極,ほっきょく
坊っちゃん,ぼっちゃん
解く,ほどく
掘る,ほる
彫る,ほる
ぼろ,ぼろ
盆,ぼん
盆地,ぼんち
本部,ほんぶ
毎～,まい～
毎度,まいど
枕,まくら
曲げる,まげる
摩擦,まさつ
マスク,マスク
またぐ,またぐ
祭る,まつる
真似る,まねる
まぶた,まぶた
稀,まれ
回り道,まわりみち
マンション,マンション
未～,み～
見掛け,みかけ
岬,みさき
みじめ,みじめ
ミシン,ミシン
水着,みずぎ
店屋,みせや
見出し,みだし
道順,みちじゅん
実る,みのる
身分,みぶん
見本,みほん
見舞う,みまう
未満,みまん
民主～,みんしゅ～
～向け,～むけ
無限,むげん
無地,むじ
無数,むすう
群れ,むれ
姪,めい
名～,めい～
～名,～めい
恵まれる,めぐまれる
巡る,めぐる
目指す,めざす
目下,めした
目立つ,めだつ
めまい,めまい
目安,めやす
目次,もくじ
潜る,もぐる
モダン,モダン
餅,もち
～もち,～もち
モデル,モデル
物語る,ものがたる
物凄い,ものすごい
モノレール,モノレール
紅葉,もみじ
揉む,もむ
盛る,もる
～問,～もん
～夜,～や
やかましい,やかましい
夜間,やかん
やかん,やかん
役目,やくめ
火傷,やけど
夜行,やこう
薬局,やっきょく
やっつける,やっつける
家主,やぬし
破く,やぶく
軟らかい,やわらかい
遊園地,ゆうえんち
夕日,ゆうひ
有料,ゆうりょう
浴衣,ゆかた
行方,ゆくえ
湯気,ゆげ
輸血,ゆけつ
輸送,ゆそう
油断,ゆだん
湯飲み,ゆのみ
緩い,ゆるい
用語,ようご
要旨,ようし
幼児,ようじ
幼稚,ようち
幼稚園,ようちえん
用途,ようと
要領,ようりょう
翌～,よく～
余計,よけい
よこす,よこす
余所,よそ
酔っ払い,よっぱらい
予備,よび
呼び掛ける,よびかける
蘇る,よみがえる
～等,～ら
欄,らん
ランチ,ランチ
ランニング,ランニング
理科,りか
利害,りがい
短期,たんき
たんす,たんす
団地,だんち
誓う,ちかう
近付ける,ちかづける
ちぎる,ちぎる
地質,ちしつ
知人,ちじん
地帯,ちたい
縮む,ちぢむ
チップ,チップ
地点,ちてん
地名,ちめい
茶色い,ちゃいろい
中間,ちゅうかん
中世,ちゅうせい
中性,ちゅうせい
中年,ちゅうねん
彫刻,ちょうこく
長所,ちょうしょ
長女,ちょうじょ
調整,ちょうせい
調節,ちょうせつ
長短,ちょうたん
頂点,ちょうてん
長男,ちょうなん
～丁目,～ちょうめ
直線,ちょくせん
直前,ちょくぜん
直通,ちょくつう
直角,ちょっかく
直径,ちょっけい
追加,ついか
ついで,ついで
～通,～つう
通知,つうち
通帳,つうちょう
通路,つうろ
～付,～つき
突き当たり,つきあたり
突き当たる,つきあたる
月日,つきひ
綱,つな
粒,つぶ
潰す,つぶす
詰まる,つまる
爪,つめ
艶,つや
強気,つよき
吊る,つる
吊す,つるす
低～,てい～
定価,ていか
低下,ていか
定期券,ていきけん
停止,ていし
出入り,でいり
出入口,でいりぐち
手入れ,ていれ
テーマ,テーマ
～滴,～てき
出来上がり,できあがり
出来上がる,できあがる
手首,てくび
手頃,てごろ
弟子,でし
鉄橋,てっきょう
手前,てまえ
照らす,てらす
照る,てる
～点,～てん
伝記,でんき
電球,でんきゅう
電池,でんち
電柱,でんちゅう
作法,さほう
冷ます,さます
覚ます,さます
冷める,さめる
覚める,さめる
左右,さゆう
皿,さら
更に,さらに
去る,さる
猿,さる
騒ぎ,さわぎ
参加,さんか
酸素,さんそ
ジェット機,ジェットき
四角,しかく
直に,じかに
しかも,しかも
四季,しき
直,じき
時期,じき
刺激,しげき
資源,しげん
事件,じけん
時刻,じこく
自殺,じさつ
事実,じじつ
詩人,しじん
自身,じしん
沈む,しずむ
自然,しぜん
思想,しそう
舌,した
次第,しだい
したがって,したがって
質,しつ
失業,しつぎょう
湿気,しっけ
実施,じっし
湿度,しつど
じっと,じっと
実に,じつに
実は,じつは
実力,じつりょく
支店,してん
指導,しどう
自動,じどう
児童,じどう
品,しな
支配,しはい
芝居,しばい
芝生,しばふ
死亡,しぼう
資本,しほん
姉妹,しまい
自慢,じまん
地味,じみ
示す,しめす
占める,しめる
湿る,しめる
下,しも
霜,しも
借金,しゃっきん
週,しゅう
州,しゅう
銃,じゅう
収穫,しゅうかく
修正,しゅうせい
重体,じゅうたい
渋滞,じゅうたい
重大,じゅうだい
住宅,じゅうたく
集団,しゅうだん
住民,じゅうみん
重要,じゅうよう
主義,しゅぎ
宿泊,しゅくはく
手術,しゅじゅつ
首相,しゅしょう
主張,しゅちょう
出身,しゅっしん
出版,しゅっぱん
首都,しゅと
主婦,しゅふ
順,じゅん
瞬間,しゅんかん
順番,じゅんばん
使用,しよう
小,しょう
章,しょう
賞,しょう
上,じょう
障害,しょうがい
条件,じょうけん
正直,しょうじき
常識,じょうしき
少女,しょうじょ
生じる,しょうじる
状態,じょうたい
上達,じょうたつ
冗談,じょうだん
上等,じょうとう
衝突,しょうとつ
商人,しょうにん
承認,しょうにん
少年,しょうねん
商売,しょうばい
商品,しょうひん
賞品,しょうひん
消防,しょうぼう
情報,じょうほう
証明,しょうめい
職,しょく
食卓,しょくたく
食品,しょくひん
植物,しょくぶつ
食物,しょくもつ
食欲,しょくよく
女子,じょし
徐々に,じょじょに
処理,しょり
知らせ,しらせ
尻,しり
印,しるし
城,しろ
身長,しんちょう
慎重,しんちょう
進歩,しんぽ
心理,しんり
水準,すいじゅん
数,すう
数字,すうじ
スープ,スープ
末,すえ
姿,すがた
スキー,スキー
救う,すくう
過ごす,すごす
筋,すじ
スター,スター
頭痛,ずつう
ずっと,ずっと
すてき,すてき
既に,すでに
全て,すべて
角,すみ
墨,すみ
澄む,すむ
清む,すむ
刷る,する
為る,する
すれ違う,すれちがう
ずれる,ずれる
正,せい
生,せい
性,せい
姓,せい
所為,せい
税,ぜい
世紀,せいき
請求,せいきゅう
成長,せいちょう
生長,せいちょう
制度,せいど
政府,せいふ
整理,せいり
咳,せき
石油,せきゆ
世間,せけん
説,せつ
セット,セット
愛,あい
愛情,あいじょう
合図,あいず
相手,あいて
遭う,あう
アウト,アウト
明かり,あかり
空き,あき
諦める,あきらめる
飽きる,あきる
悪魔,あくま
明ける,あける
揚げる,あげる
挙げる,あげる
汗,あせ
温かい,あたたかい
暖まる,あたたまる
温まる,あたたまる
暖める,あたためる
温める,あたためる
辺り,あたり
当たり前,あたりまえ
当たる,あたる
当てる,あてる
跡,あと
穴,あな
油,あぶら
脂,あぶら
粗,あら
嵐,あらし
新た,あらた
現れる,あらわれる
ありがとう,ありがとう
在る; 有る,ある
或,ある
泡,あわ
哀れ,あわれ
案,あん
暗記,あんき
委員,いいん
意外,いがい
行き,いき
行き,ゆき
息,いき
医師,いし
意思,いし
意志,いし
維持,いじ
意識,いしき
泉,いずみ
いずれ,いずれ
以前,いぜん
板,いた
偉大,いだい
抱く,いだく
痛み,いたみ
至る,いたる
市,いち
位置,いち
一時,いちじ
市場,いちば
いつか,いつか
一家,いっか
一瞬,いっしゅん
一生,いっしょう
一致,いっち
いつまでも,いつまでも
移動,いどう
従兄弟,いとこ
従姉妹,いとこ
稲,いね
命,いのち
違反,いはん
衣服,いふく
居間,いま
今に,いまに
否,いや
以来,いらい
依頼,いらい
岩,いわ
祝い,いわい
祝う,いわう
言わば,いわば
インク,インク
印象,いんしょう
ウイスキー,ウイスキー
上,うわ
魚,うお
うがい,うがい
兎,うさぎ
牛,うし
討つ,うつ
撃つ,うつ
映す,うつす
訴える,うったえる
写る,うつる
映る,うつる
うなる,うなる
奪う,うばう
馬,うま
生まれ,うまれ
有無,うむ
梅,うめ
埋める,うめる
売れる,うれる
噂,うわさ
運,うん
永久,えいきゅう
影響,えいきょう
営業,えいぎょう
笑顔,えがお
描く,えがく
餌,えさ
エネルギー,エネルギー
得る,える
得る,うる
円,えん
延期,えんき
演技,えんぎ
老い,おい
王,おう
追う,おう
王子,おうじ
終える,おえる
覆う,おおう
大家,おおや
丘,おか
沖,おき
奥,おく
贈る,おくる
起こる,おこる
お辞儀,おじぎ
お喋り,おしゃべり
汚染,おせん
恐ろしい,おそろしい
大人しい,おとなしい
劣る,おとる
鬼,おに
帯,おび
お昼,おひる
お前,おまえ
おめでとう,おめでとう
思い付く,おもいつく
主に,おもに
泳ぎ,およぎ
およそ,およそ
下す,おろす
降ろす,おろす
卸す,おろす
音,おん
恩,おん
温度,おんど
カー,カー
カード,カード
貝,かい
害,がい
絵画,かいが
開始,かいし
解釈,かいしゃく
外出,がいしゅつ
飼う,かう
帰す,かえす
代える,かえる
替える,かえる
換える,かえる
反る,かえる
香り,かおり
画家,がか
価格,かかく
化学,かがく
係,かかり
罹る,かかる
限る,かぎる
掻く,かく
描く,かく
嗅ぐ,かぐ
家具,かぐ
学,がく
額,がく
覚悟,かくご
学習,がくしゅう
隠す,かくす
影,かげ
陰,かげ
欠ける,かける
加減,かげん
過去,かこ
籠,かご
囲む,かこむ
火災,かさい
飾り,かざり
貸し,かし
菓子,かし
家事,かじ
歌手,かしゅ
数,かず
稼ぐ,かせぐ
型,かた
肩,かた
堅い,かたい
硬い,かたい
刀,かたな
語る,かたる
勝ち,かち
価値,かち
活気,かっき
楽器,がっき
学期,がっき
仮定,かてい
過程,かてい
課程,かてい
かなり,かなり
金,かね
鐘,かね
可能,かのう
株,かぶ
被る,かぶる
我慢,がまん
上,かみ
神,かみ
科目,かもく
かゆい,かゆい
歌謡,かよう
空,から
殻,から
柄,がら
刈る,かる
河,かわ
皮,かわ
革,かわ
可愛そう,かわいそう
渇く,かわく
代る,かわる
缶,かん
勘,かん
観客,かんきゃく
環境,かんきょう
感じ,かんじ
勘定,かんじょう
感情,かんじょう
管理,かんり
完了,かんりょう
議員,ぎいん
記憶,きおく
気温,きおん
機械,きかい
器械,きかい
議会,ぎかい
期間,きかん
機関,きかん
効く,きく
期限,きげん
機嫌,きげん
気候,きこう
岸,きし
生地,きじ
記事,きじ
技師,ぎし
記者,きしゃ
傷,きず
期待,きたい
気体,きたい
帰宅,きたく
きつい,きつい
気付く,きづく
記念,きねん
機能,きのう
寄付,きふ
希望,きぼう
基本,きほん
決まり,きまり
気味,きみ
義務,ぎむ
疑問,ぎもん
逆,ぎゃく
キャプテン,キャプテン
旧,きゅう
級,きゅう
球,きゅう
休憩,きゅうけい
急激,きゅうげき
救助,きゅうじょ
急速,きゅうそく
休息,きゅうそく
器用,きよう
教授,きょうじゅ
共通,きょうつう
共同,きょうどう
許可,きょか
局,きょく
嫌う,きらう
霧,きり
切れ,きれ
切れる,きれる
記録,きろく
議論,ぎろん
金,きん
銀,ぎん
金庫,きんこ
禁止,きんし
緊張,きんちょう
食う,くう
臭い,くさい
鎖,くさり
腐る,くさる
癖,くせ
管,くだ
具体,ぐたい
下り,くだり
下る,くだる
苦痛,くつう
区別,くべつ
組,くみ
組む,くむ
汲む,くむ
酌む,くむ
位,くらい
暮らし,くらし
クラシック,クラシック
暮らす,くらす
グラス,グラス
繰り返す,くりかえす
クリスマス,クリスマス
狂う,くるう
暮れ,くれ
苦労,くろう
訓,くん
軍,ぐん
郡,ぐん
計,けい
敬意,けいい
景気,けいき
掲示,けいじ
刑事,けいじ
芸術,げいじゅつ
経由,けいゆ
ケース,ケース
ゲーム,ゲーム
劇,げき
劇場,げきじょう
けち,けち
結果,けっか
結局,けっきょく
煙,けむり
蹴る,ける
券,けん
県,けん
言語,げんご
検査,けんさ
現象,げんしょう
現状,げんじょう
現場,げんば
権利,けんり
恋,こい
濃い,こい
効果,こうか
硬貨,こうか
高価,こうか
豪華,ごうか
工場,こうば
候補,こうほ
越える,こえる
超える,こえる
コーチ,コーチ
コード,コード
氷,こおり
凍る,こおる
ゴール,ゴール
誤解,ごかい
語学,ごがく
極,ごく
国語,こくご
腰,こし
個人,こじん
越す,こす
超す,こす
国家,こっか
国境,こっきょう
琴,こと
粉,こな
好み,このみ
好む,このむ
こぼす,こぼす
塵,ごみ
小麦,こむぎ
小屋,こや
これら,これら
殺す,ころす
転ぶ,ころぶ
今後,こんご
こんにちは,こんにちは
際,さい
最終,さいしゅう
最中,さいちゅう
材料,ざいりょう
サイン,サイン
境,さかい
盛り,さかり
裂く,さく
昨,さく
桜,さくら
酒,さけ
叫ぶ,さけぶ
避ける,さける
刺さる,ささる
刺す,さす
指す,さす
挿す,さす
注す,さす
射す,さす
座席,ざせき
誘う,さそう
札,さつ
作家,さっか
作曲,さっきょく
ざっと,ざっと
さて,さて
砂漠,さばく
差別,さべつ
ママ,ママ
豆,まめ
守る,まもる
迷う,まよう
丸,まる
円,まる
まるで,まるで
味方,みかた
見事,みごと
ミス,ミス
満ちる,みちる
密,みつ
見舞い,みまい
土産,みやげ
都,みやこ
妙,みょう
未来,みらい
診る,みる
ミルク,ミルク
向かい,むかい
迎え,むかえ
向く,むく
剥く,むく
向ける,むける
無視,むし
蒸し暑い,むしあつい
虫歯,むしば
寧ろ,むしろ
蒸す,むす
結ぶ,むすぶ
無駄,むだ
胸,むね
名刺,めいし
名詞,めいし
目上,めうえ
飯,めし
メモ,メモ
面,めん
綿,めん
申し込む,もうしこむ
申し訳,もうしわけ
毛布,もうふ
燃える,もえる
目標,もくひょう
文字,もじ
文字,もんじ
もしも,もしも
持ち上げる,もちあげる
元,もと
基,もと
素,もと
戻す,もどす
者,もの
物語,ものがたり
燃やす,もやす
模様,もよう
文句,もんく
やがて,やがて
役,やく
約,やく
訳,やく
訳す,やくす
家賃,やちん
宿,やど
雇う,やとう
屋根,やね
破る,やぶる
辞める,やめる
やや,やや
勇気,ゆうき
優秀,ゆうしゅう
優勝,ゆうしょう
友情,ゆうじょう
有利,ゆうり
床,ゆか
愉快,ゆかい
譲る,ゆずる
豊か,ゆたか
茹でる,ゆでる
許す,ゆるす
夜明け,よあけ
酔う,よう
容易,ようい
容器,ようき
陽気,ようき
要求,ようきゅう
様子,ようす
要するに,ようするに
要素,ようそ
曜日,ようび
ヨーロッパ,ヨーロッパ
予期,よき
汚す,よごす
予算,よさん
止す,よす
寄せる,よせる
予測,よそく
ヨット,ヨット
夜中,よなか
余分,よぶん
予報,よほう
予防,よぼう
読み,よみ
嫁,よめ
余裕,よゆう
より,より
因る,よる
四,よん
来,らい～
楽,らく
利益,りえき
理解,りかい
陸,りく
利口,りこう
離婚,りこん
理想,りそう
率,りつ
留学,りゅうがく
流行,りゅうこう
量,りょう
寮,りょう
両替,りょうがえ
料金,りょうきん
例,れい
礼,れい
礼儀,れいぎ
列,れつ
レベル,レベル
ワイン,ワイン
別れ,わかれ
脇,わき
湧く,わく
分ける,わける
わざと,わざと
僅か,わずか
綿,わた
話題,わだい
笑い,わらい
割る,わる
湾,わん
椀,わん
碗,わん
悪,あく
当り,あたり
アップ,アップ
宛てる,あてる
アンケート,アンケート
医院,いいん
怒り,いかり
粋,いき
意地,いじ
依然,いぜん
異動,いどう
渦,うず
埋まる,うまる
産む,うむ
縁,えん
負う,おう
遅れ,おくれ
教え,おしえ
織る,おる
欠く,かく
角,かく
核,かく
格,かく
駆ける,かける
賭ける,かける
課題,かだい
加味,かみ
借り,かり
狩り,かり
管,かん
～観,かん
癌,がん
官僚,かんりょう
器官,きかん
季刊,きかん
起源,きげん
機構,きこう
築く,きずく
規制,きせい
享受,きょうじゅ
切り,きり
菌,きん
近視,きんし
群,ぐん
刑,けい
経緯,けいい
計器,けいき
契機,けいき
件,けん
減少,げんしょう
語句,ごく
個々,ここ
故人,こじん
小銭,こぜに
コンテスト,コンテスト
採集,さいしゅう
作,さく
策,さく
設備,せつび
攻める,せめる
責める,せめる
善,ぜん
全,ぜん
象,ぞう
増加,ぞうか
操作,そうさ
装置,そうち
速度,そくど
底,そこ
そこで,そこで
組織,そしき
そして,そして
注ぐ,そそぐ
育つ,そだつ
そっと,そっと
袖,そで
蕎麦,そば
粗末,そまつ
それと,それと
揃う,そろう
損,そん
尊重,そんちょう
対,たい
大,だい
題,だい
大気,たいき
大使,たいし
体重,たいじゅう
対象,たいしょう
対照,たいしょう
態度,たいど
代表,だいひょう
大部分,だいぶぶん
逮捕,たいほ
ダイヤ,ダイヤ
平ら,たいら
代理,だいり
倒す,たおす
タオル,タオル
だが,だが
互い,たがい
宝,たから
宅,たく
炊く,たく
焚く,たく
抱く,だく
だけど,だけど
たしか,たしか
確かめる,たしかめる
ただ,ただ
只,ただ
唯,ただ
叩く,たたく
畳む,たたむ
立ち上がる,たちあがる
立場,たちば
建つ,たつ
経つ,たつ
唯,たった
だって,だって
たとえ,たとえ
谷,たに
他人,たにん
種,たね
束,たば
足袋,たび
度,たび
旅,たび
玉,たま
球,たま
弾,たま
偶,たま
騙す,だます
たまらない,たまらない
溜まる,たまる
黙る,だまる
試し,ためし
試す,ためす
溜める,ためる
便り,たより
頼る,たよる
段,だん
単位,たんい
単語,たんご
男子,だんし
単純,たんじゅん
誕生,たんじょう
ダンス,ダンス
単に,たんに
地位,ちい
地域,ちいき
チーズ,チーズ
チーム,チーム
知恵,ちえ
地下,ちか
違い,ちがい
違いない,ちがいない
地区,ちく
遅刻,ちこく
知事,ちじ
知識,ちしき
知能,ちのう
地平線,ちへいせん
地方,ちほう
茶,ちゃ
中,ちゅう
注,ちゅう
中央,ちゅうおう
中学,ちゅうがく
駐車,ちゅうしゃ
中心,ちゅうしん
注目,ちゅうもく
注文,ちゅうもん
ちょうだい,ちょうだい
直接,ちょくせつ
散らす,ちらす
散る,ちる
遂に,ついに
通過,つうか
通貨,つうか
掴む,つかむ
疲れ,つかれ
付く,つく
就く,つく
突く,つく
次ぐ,つぐ
注ぐ,つぐ
付ける,つける
着ける,つける
土,つち
続き,つづき
包み,つつみ
勤め,つとめ
務め,つとめ
繋ぐ,つなぐ
常に,つねに
翼,つばさ
つまり,つまり
罪,つみ
積む,つむ
詰める,つめる
積もる,つもる
梅雨,つゆ
辛い,つらい
釣,つり
連れ,つれ
出会い,であい
出合い,であい
出会う,であう
定期,ていき
提出,ていしゅつ
程度,ていど
デート,デート
敵,てき
適度,てきど
手品,てじな
鉄,てつ
徹夜,てつや
手間,てま
デモ,デモ
電子,でんし
テント,テント
問い,とい
党,とう
塔,とう
銅貨,どうか
当時,とうじ
動詞,どうし
同時,どうじ
どうしても,どうしても
到着,とうちゃく
投票,とうひょう
同僚,どうりょう
道路,どうろ
通す,とおす
都会,とかい
溶く,とく
解く,とく
退く,どく
毒,どく
得意,とくい
特徴,とくちょう
特長,とくちょう
溶ける,とける
解ける,とける
どこか,どこか
登山,とざん
都市,とし
図書,としょ
閉じる,とじる
途端,とたん
土地,とち
トップ,トップ
届く,とどく
飛ばす,とばす
留める,とめる
泊める,とめる
友,とも
共に,ともに
虎,とら
ドラマ,ドラマ
取り上げる,とりあげる
ドレス,ドレス
